subj_idx,flashpres,beeppres,response,rt,stimName,type
5.0,0.0,2.0,0.0,1.0786531569992803,B2,u
5.0,0.0,3.0,1.0,2.317819423000401,B3,u
5.0,0.0,3.0,1.0,2.0799000919996615,B3,u
5.0,0.0,2.0,1.0,1.0961202300004516,B2,u
5.0,0.0,3.0,0.0,0.8796050340006332,B3,u
5.0,0.0,2.0,1.0,2.659063393000906,B2,u
5.0,0.0,2.0,1.0,1.1683517990004475,B2,u
5.0,0.0,2.0,1.0,1.1350478429994837,B2,u
5.0,0.0,3.0,1.0,1.0661343240008136,B3,u
5.0,0.0,3.0,1.0,0.9984975250008574,B3,u
5.0,0.0,3.0,1.0,1.0988340079984482,B3,u
5.0,0.0,3.0,1.0,0.9749793040009536,B3,u
5.0,0.0,2.0,0.0,0.9190537579997908,B2,u
5.0,0.0,2.0,1.0,3.715370237998286,B2,u
5.0,0.0,2.0,1.0,0.8322027520007396,B2,u
5.0,0.0,3.0,1.0,1.333440796001014,B3,u
5.0,0.0,2.0,1.0,1.2980060469999444,B2,u
5.0,0.0,3.0,1.0,0.6485062039992044,B3,u
5.0,0.0,2.0,1.0,1.4705954490000295,B2,u
5.0,0.0,3.0,0.0,1.6492673989996547,B3,u
5.0,0.0,2.0,1.0,0.9296010739999474,B2,u
5.0,0.0,2.0,1.0,1.0835026879994984,B2,u
5.0,0.0,3.0,1.0,0.7541774450000958,B3,u
5.0,0.0,3.0,1.0,2.7645722520010168,B3,u
5.0,0.0,3.0,0.0,1.7210433750005905,B3,u
5.0,0.0,2.0,1.0,1.0852865480010223,B2,u
5.0,0.0,3.0,1.0,2.491566218999651,B3,u
5.0,0.0,2.0,1.0,3.10342356000001,B2,u
5.0,0.0,2.0,1.0,3.038549062999664,B2,u
5.0,0.0,2.0,1.0,0.6708672269996896,B2,u
5.0,0.0,2.0,1.0,0.686257729999852,B2,u
5.0,0.0,2.0,1.0,0.7215260029988713,B2,u
5.0,0.0,2.0,1.0,0.4923414889999549,B2,u
5.0,0.0,3.0,1.0,0.779018069999438,B3,u
5.0,0.0,3.0,1.0,0.8068126939997455,B3,u
5.0,0.0,2.0,1.0,0.9687265740012663,B2,u
5.0,0.0,3.0,1.0,2.092926780000198,B3,u
5.0,0.0,3.0,1.0,0.6370003539996105,B3,u
5.0,0.0,3.0,1.0,0.9163632330000837,B3,u
5.0,0.0,3.0,1.0,1.7565131729988934,B3,u
5.0,0.0,2.0,1.0,0.7637776669998857,B2,u
5.0,0.0,2.0,1.0,0.476476066000032,B2,u
5.0,0.0,2.0,1.0,0.852561395999146,B2,u
